8184,MIREILLE SHEA,3,4,0,1,9,0,8,6,4,3,0,3,9
8185,EARL SHERMAN,5,10,7,9,10,5,5,5,10,10,0,2,10
8186,MARIAN BEARD,8,7,0,9,8,4,9,4,10,0,9,10,10
8187,WENDOLYN DOBBS,3,8,8,9,7,4,8,8,8,9,8,6,3
8188,BULAH CLINE,0,7,5,10,4,2,10,9,8,7,3,8,4
8189,DWAYNE CHAVEZ,5,8,6,7,2,6,10,0,3,2,9,6,7
8190,RAMONITA KEITH,7,7,3,8,6,6,7,1,0,7,6,6,1
8191,ALLEN BOWEN,6,5,0,10,0,6,7,4,7,2,5,9,9
8192,MILAGROS HUNTER,10,5,1,2,1,8,7,6,5,6,0,2,1
8193,JAIME RING,2,3,0,3,1,3,0,8,7,6,8,2,3
8194,DEMETRIUS HOLLIDAY,6,7,2,7,2,10,0,2,8,7,6,4,4
8195,ANGELE REED,10,9,5,2,8,0,3,9,2,6,0,4,10
8196,DANELLE VARELA,5,7,5,3,4,4,8,0,6,8,3,7,1
8197,THOMASENA LOCKWOOD,3,4,2,10,2,5,7,2,0,0,4,5,6
8198,CAROLEE BACON,0,6,0,0,1,2,6,4,3,7,2,7,8
8199,ALTHA DAVILA,5,5,3,1,7,7,3,2,1,0,5,2,10
8200,LUCI MCWILLIAMS,10,0,1,0,9,2,4,6,4,10,0,2,1
8201,LEILANI CISNEROS,5,7,9,5,3,4,2,5,0,10,0,10,4
8202,PORSCHE SHERWOOD,1,3,6,3,10,8,7,1,7,7,1,7,1
8203,CARYN TOTH,9,0,4,3,3,10,7,6,5,10,8,10,2
8204,JONG DRAPER,0,0,7,0,9,7,5,5,10,9,3,3,2
8205,RIGOBERTO WEEKS,4,8,1,5,0,5,4,4,3,0,4,2,4
8206,ISIS MARSH,9,0,4,6,2,0,9,10,5,3,1,7,2
8207,RAFAEL BOWLES,7,3,7,3,2,9,8,9,2,4,9,8,0
8208,CARMINE RUBIO,8,9,8,6,9,9,4,0,9,9,10,1,9
8209,RENDA GREGG,7,2,3,9,0,8,0,9,7,9,4,8,1
8210,NIDIA STEPHENS,9,5,8,2,4,7,1,4,8,9,10,7,5
8211,ALYCE CHEN,7,7,9,6,1,0,7,6,3,5,6,4,2
8212,LESSIE BUCKLEY,0,7,8,6,3,4,6,1,9,5,5,7,2
8213,CELESTINE MITCHELL,5,9,4,10,5,9,0,0,6,5,6,8,7
8214,KORY GUERRA,3,2,10,0,5,10,3,2,7,5,9,7,1
8215,JACQUELINE BOWLING,1,4,1,5,3,3,2,3,10,3,4,4,6
8216,BELLA MCCLURE,7,4,10,3,6,1,9,4,4,8,9,1,4
8217,JUAN GATES,6,9,1,3,4,6,9,5,7,9,8,7,5
8218,BRANDON HUYNH,2,5,3,6,10,0,9,6,8,2,0,9,1
8219,DEBBI AUSTIN,10,3,6,10,2,2,0,5,6,9,7,3,6
8220,NAIDA CANTU,4,6,6,7,5,2,2,5,10,9,4,0,3
8221,LAMAR HAGEN,3,1,10,0,9,8,3,4,1,5,4,5,10
8222,FRITZ CORCORAN,10,2,9,10,3,10,3,6,7,3,8,1,10
8223,TIANNA SHIPLEY,9,9,3,9,4,0,6,1,8,6,6,6,4
8224,ROSY STILES,0,7,6,5,6,9,5,9,3,7,3,2,6
8225,MELLISSA LI,1,3,2,3,3,2,10,4,3,3,0,7,5
8226,LYNETTE MASSEY,10,2,2,1,5,6,2,7,5,5,4,9,4
8227,LORIANN KOCH,4,5,9,4,6,9,6,2,10,6,7,0,3
8228,COLEMAN RUSH,1,1,7,6,1,5,0,1,0,10,3,7,5
8229,JOHNNY BLAIR,7,10,5,4,7,5,1,2,7,8,10,3,8
8230,MARI SHANNON,4,2,0,7,7,7,1,0,1,6,5,7,4
8231,ISABELL POTTER,1,1,3,7,6,0,10,7,4,7,8,8,7
8232,TOBY PIKE,4,2,1,5,9,4,8,3,7,10,4,2,2
8233,HYE MEREDITH,7,6,0,8,9,9,1,0,1,10,0,3,10
8234,MAYNARD GUZMAN,1,5,9,7,0,1,6,9,4,5,7,3,2
8235,SHIRLEEN BARR,3,4,9,1,1,5,0,7,1,0,10,7,2
8236,CLARETHA CABRAL,9,9,2,3,5,9,2,0,0,1,0,1,6
8237,ANDREW CAHILL,3,0,2,5,2,8,8,5,0,9,7,2,6
8238,GERDA SCOTT,0,10,2,10,5,4,10,4,2,9,2,5,0
8239,SHAN LUTZ,9,7,2,5,4,5,0,7,1,9,4,8,7
8240,DELIA FAGAN,2,7,1,5,10,3,10,10,9,10,4,3,10
8241,CEDRIC PEACOCK,6,7,4,5,8,5,1,6,10,9,1,6,6
8242,OTHA YATES,1,9,5,1,7,7,10,6,8,6,7,5,4
8243,LATINA COOK,8,5,9,10,5,2,9,1,10,2,10,5,10
8244,JEFFERY HIRSCH,7,3,7,1,9,7,10,3,7,5,1,2,2
8245,FLORENCIO HUNTER,9,10,1,6,0,0,6,10,2,2,8,1,5
8246,MARILU DALTON,4,4,10,9,1,1,6,6,6,5,4,6,9
8247,VIOLETTE MOON,9,10,0,1,2,1,5,10,7,10,4,3,5
8248,STEPHANIA METCALF,7,10,9,8,1,6,0,1,1,8,0,4,2
8249,CORAL WHITMAN,4,0,2,4,9,1,6,2,2,6,2,8,5
8250,AKILAH SNELL,7,1,9,6,3,7,7,7,6,1,6,6,3
8251,LATRICIA SLAUGHTER,5,2,8,9,0,9,9,9,10,7,7,7,7
8252,BRANDI TYLER,10,8,10,5,1,0,4,3,5,5,3,4,1
8253,CONCETTA ROSARIO,2,8,8,4,3,10,7,5,2,7,0,8,4
8254,TANDRA BLUM,1,7,4,0,5,4,4,5,8,4,4,4,6
8255,CARIN STANLEY,2,1,8,1,1,9,4,8,1,10,4,9,2
8256,ANTWAN LUJAN,5,7,3,10,8,6,3,2,8,6,2,2,8
8257,LULU EUBANKS,6,3,8,3,0,2,1,9,6,2,10,3,1
8258,WILMER DILL,0,0,6,1,2,4,3,10,7,6,2,7,7
8259,MELANIA SANCHEZ,3,3,10,10,9,6,5,6,4,5,3,2,4
8260,JENETTE MATOS,2,5,10,4,2,8,5,10,4,6,0,3,7
8261,WESLEY MCDONOUGH,7,7,10,3,8,2,1,0,1,0,8,7,6
8262,DARRELL IBARRA,5,10,5,8,0,4,0,5,1,10,0,2,3
8263,WINFORD DYER,8,4,1,6,8,4,2,0,3,0,10,8,10
8264,KLARA LANGE,6,5,8,9,2,10,10,9,4,7,1,5,6
8265,NOE DUNHAM,9,8,9,6,6,10,1,8,1,10,0,8,9
8266,BLONDELL SHAFFER,6,3,0,5,8,1,8,3,7,3,9,0,9
8267,EMERSON SMITH,10,5,10,2,10,0,5,2,6,8,8,6,4
8268,ARMANDO RANDOLPH,10,6,9,6,4,1,3,10,8,4,10,2,4
8269,WINTER CHOI,9,6,1,4,6,0,3,2,2,7,5,5,2
8270,FRANCENE KEYS,3,7,4,2,4,1,8,7,5,1,7,10,6
8271,VASILIKI SHOEMAKER,6,8,9,7,3,7,1,2,5,3,6,0,8
8272,NGOC BRADSHAW,9,3,9,10,7,6,10,1,2,4,9,8,0
8273,BOOKER GATES,6,10,8,2,3,8,2,9,1,1,2,8,10
8274,MYRTIE STAHL,3,0,10,5,3,2,10,10,2,10,3,2,6
8275,ROSENA FROST,8,6,4,10,4,3,7,5,5,7,0,9,0
8276,DANI HOLLAND,9,5,9,2,9,5,7,5,10,8,4,1,10
8277,AZUCENA SWARTZ,1,4,8,6,5,7,7,2,1,5,6,7,7
8278,TRAVIS TYSON,0,4,1,5,9,5,6,10,1,1,6,1,6
8279,HYMAN RICHTER,4,8,6,9,0,3,3,1,9,7,6,3,0
8280,IRENE BRIGGS,9,1,5,5,3,3,10,9,8,2,1,7,6
8281,FELICE DUVALL,2,10,0,10,10,10,7,7,6,4,7,1,0
8282,KIM CONNELL,6,1,10,7,3,2,6,1,0,1,7,9,1
8283,CARMELO CONLEY,8,1,1,6,3,6,9,10,4,10,3,0,4
8284,DRUCILLA WASHBURN,5,8,0,3,9,8,1,6,3,0,6,2,2
8285,ROSETTE SHIELDS,7,3,9,9,4,5,7,5,2,5,1,5,4
8286,LISSETTE GREGORY,10,7,1,1,3,0,0,6,5,10,2,5,3
8287,ANNETTE REEVES,2,3,9,1,3,7,9,5,6,6,0,2,3
8288,MADELYN VALENZUELA,0,9,7,10,5,4,7,7,0,3,5,2,0
8289,TOSHIA MCELROY,7,8,4,4,1,3,0,7,10,8,5,9,6
8290,SILAS JENNINGS,4,0,3,1,4,3,4,7,5,8,5,0,6
8291,DALLAS NOBLE,1,2,0,4,10,8,1,9,8,5,0,4,5
8292,BRITANY MILLIGAN,4,10,2,4,8,6,9,8,4,0,8,8,10
8293,ALYSE AMAYA,5,7,10,7,0,4,3,3,2,3,0,2,5
8294,BILLIE LUDWIG,10,5,5,1,9,5,5,10,3,1,0,5,10
8295,EDWIN BRADY,2,5,8,5,7,7,5,3,10,9,6,6,1
8296,KAROL RIZZO,10,1,9,4,3,1,2,7,8,10,3,7,1
8297,LALA CHAMPION,7,3,6,2,8,0,2,9,5,10,5,2,7
8298,LOIDA ROMERO,9,4,5,2,0,5,10,10,1,1,0,5,7
8299,YOUNG SHEPARD,0,6,10,1,3,3,1,7,9,7,2,0,6
8300,TAMMI TRIPLETT,4,7,10,5,3,6,2,5,0,1,8,7,7
8301,LILLA MONTOYA,5,1,1,5,10,1,3,1,2,4,2,6,3
8302,AMALIA CAUDILL,7,7,7,8,0,7,2,2,4,0,4,7,5
8303,ALYSIA PRADO,7,2,9,0,7,9,10,8,5,1,8,3,1
8304,WESTON MARCUS,5,8,5,10,3,2,6,5,0,8,1,3,0
8305,RODRIGO LANGFORD,7,4,1,0,3,1,2,9,10,0,2,8,9
8306,CHANG CLEVELAND,7,5,1,0,7,9,1,7,8,7,5,9,4
8307,DELINDA TOLBERT,3,3,0,5,10,5,2,8,2,5,5,7,8
8308,TRISH KEYS,5,6,10,8,7,4,8,4,10,8,10,0,9
8309,LAURIE SHARPE,9,7,9,7,1,4,8,9,5,9,5,10,10
8310,BREANNE GARLAND,8,8,10,2,6,7,0,2,4,8,6,3,0
8311,SOCORRO VINCENT,0,3,1,0,0,8,1,10,1,6,3,1,4
8312,LYNELL BLEDSOE,0,8,10,9,1,2,8,0,10,4,9,9,10
8313,EARLEEN HUFF,10,8,5,5,2,0,6,10,8,10,9,8,6
8314,DONNIE KIRKPATRICK,0,6,2,1,1,4,0,9,7,5,6,8,10
8315,CHARLINE BENITEZ,8,3,10,7,10,0,7,7,10,4,1,9,4
8316,SHAVONDA PHILLIPS,2,7,0,3,0,3,2,1,3,9,7,7,10
8317,BERENICE BYERS,2,4,8,3,2,4,4,2,10,8,5,3,10
8318,ARMANDO ENRIQUEZ,3,2,7,5,3,4,4,6,6,1,4,10,10
8319,RODOLFO BOWMAN,9,10,5,5,0,10,8,8,3,0,9,6,7
8320,PETER BOLTON,9,2,0,9,7,1,4,2,8,1,7,6,6
8321,CHARLENA LOCKWOOD,3,7,7,2,9,0,10,6,8,1,10,7,4
8322,GILBERTO STARR,7,5,4,5,5,4,9,10,7,5,3,2,4
8323,TAMICA WOODS,10,3,7,0,3,4,1,9,8,7,8,6,1
8324,MICHELL SIEGEL,9,2,8,6,4,7,6,7,10,2,3,8,5
8325,CHANTEL RAMEY,10,2,6,5,2,9,0,5,6,6,4,0,8
8326,TOBIE CASILLAS,7,4,5,10,3,9,4,5,6,2,5,3,2
8327,GERDA HAHN,1,0,7,0,4,10,0,9,9,1,0,1,0
8328,ANTONIA STEWART,5,7,9,2,3,10,9,7,0,5,10,3,6
8329,ELAINE BEYER,5,3,4,7,6,1,4,8,5,6,4,1,5
8330,CATHIE BECK,0,5,8,1,6,1,2,8,10,6,10,0,5
8331,THRESA STACY,4,1,5,6,4,8,9,0,2,3,9,9,4
8332,LAWERENCE DOTY,2,3,9,8,2,5,3,3,4,9,2,4,6
8333,ANIBAL WORLEY,6,0,3,1,9,5,3,5,2,9,4,0,1
8334,WOODROW YOST,7,0,7,4,5,5,2,2,10,8,4,2,9
8335,TAUNYA HUFFMAN,5,1,2,4,1,10,3,8,1,8,4,7,1
8336,AMOS GOODE,9,7,4,3,6,6,6,10,5,6,8,10,8
8337,EFREN DWYER,7,5,9,1,0,9,8,5,9,0,1,6,2
8338,MAURICE HYATT,2,5,3,5,6,3,5,4,5,4,7,0,6
8339,MARVIN CHACON,2,6,9,9,0,10,6,3,2,4,0,3,9
8340,RACHAEL ARTHUR,6,1,2,10,5,10,9,1,10,3,8,5,10
8341,JACKELINE SUMNER,1,4,3,10,8,0,7,10,8,1,6,2,4
8342,TOWANDA DEJESUS,2,2,2,5,6,10,4,3,8,5,9,9,8
8343,MAKEDA CARPENTER,6,4,4,6,10,0,4,7,2,5,2,5,8
8344,SHERILL KURTZ,5,5,5,5,9,3,1,6,10,8,7,5,2
8345,SANORA LYNCH,5,1,6,4,8,5,0,3,4,9,6,8,9
8346,MIRELLA COTE,10,6,7,8,0,6,8,4,6,2,6,7,10
8347,JED KELLEY,0,3,6,2,6,5,1,9,4,9,2,8,3
8348,BERNADETTE SINCLAIR,3,1,0,0,5,9,6,1,9,8,8,0,8
8349,RICKIE YANEZ,4,6,10,1,5,5,1,8,1,2,0,5,7
8350,FELICIA DODD,5,5,6,1,5,1,7,0,1,5,3,1,2
8351,MEAGAN MOON,4,3,8,4,2,1,2,10,3,7,0,7,3
8352,CARLENA DUGAN,7,1,10,9,8,5,6,5,8,7,0,9,9
8353,TINA STEINER,8,5,9,7,0,2,9,4,0,1,2,4,4
8354,PHEBE FINCH,9,8,10,8,2,9,4,9,8,2,6,1,0
8355,UN CRONIN,6,10,7,3,0,8,2,8,3,8,7,10,6
8356,ERIC FRENCH,8,10,2,7,0,4,8,10,3,5,2,7,6
8357,TA CARUSO,1,0,6,5,10,4,3,3,9,0,5,6,7
8358,LEOLA THORNTON,6,5,10,0,10,5,7,1,6,1,8,1,1
8359,MIKAELA WINTER,3,0,5,1,0,7,0,1,4,4,6,10,7
8360,SCOTTY SANDS,0,6,7,5,6,7,3,1,2,6,10,9,3
8361,FRANCES GREENE,4,6,8,6,6,4,6,7,7,3,1,9,8
8362,PETRA HART,3,4,0,1,6,6,5,7,8,8,5,3,9
8363,WINONA COFFEY,4,2,7,6,3,0,6,7,5,8,1,5,8
8364,MCKENZIE WOODRUFF,9,5,7,9,2,4,3,8,1,5,10,9,6
8365,EFREN PERRY,0,1,7,10,4,8,2,3,7,1,1,10,6
8366,YVONE ROBERSON,1,6,5,10,7,7,5,5,1,8,0,0,10
8367,PORSCHE BUNCH,8,9,5,1,8,1,9,7,5,3,8,1,4
8368,VICENTE KELLY,10,9,3,9,2,9,0,9,10,7,5,4,10
8369,MAURICE BRADFORD,0,6,8,1,6,7,1,2,3,8,7,5,1
8370,ALTON HORNE,6,4,4,6,4,0,5,7,10,2,0,1,3
8371,LILIANA JACOBS,4,10,9,7,4,1,10,9,0,4,1,8,3
8372,SHANTE NEUMANN,6,0,4,5,1,2,9,2,5,4,2,1,0
8373,TAMBRA OBRIEN,2,2,6,7,3,2,8,8,5,10,10,8,7
8374,DONTE PAYTON,9,2,9,9,2,1,6,1,10,5,5,3,7
8375,MAURO CALDWELL,3,0,5,7,7,1,7,9,1,7,1,9,7
8376,JO DAVIDSON,3,7,3,7,5,2,1,0,8,7,0,9,4
8377,NIESHA RUSH,6,6,10,0,1,4,8,0,7,10,1,3,4
8378,JANINA ROSSI,4,2,6,1,3,2,9,4,5,4,10,1,4
8379,MARGIE CLIFFORD,3,4,6,7,10,4,0,10,3,0,5,4,7
8380,CATHRINE ARAGON,2,3,10,0,4,0,4,2,1,2,9,2,3
8381,KEVIN WATKINS,7,0,3,0,3,4,8,5,8,10,7,5,3
8382,JACQUETTA BOGGS,6,1,8,10,5,5,2,2,6,7,4,6,5
8383,WALTER EMERY,0,5,4,1,4,7,8,10,7,6,10,3,2
8384,BROOK BAKER,1,2,9,8,4,6,5,3,5,0,4,4,3
8385,ROSARIO PORTER,10,8,8,0,5,6,9,1,0,9,2,9,8
8386,MAX KRUSE,8,0,10,8,0,6,6,0,6,1,0,0,2
8387,EUN GRIFFIN,10,5,4,8,4,0,3,9,4,7,6,6,2
8388,SHERRI BRAND,6,9,6,6,7,6,1,8,8,5,3,5,5
8389,SHIRL WOODS,1,1,5,5,8,9,6,4,3,0,2,10,1
8390,JANEY MULLINS,6,0,1,3,6,2,9,3,3,0,7,5,7
8391,PILAR SCHAEFER,0,0,9,2,1,9,3,8,6,9,6,3,2
8392,INEZ SHELTON,5,5,10,2,1,5,7,7,7,6,0,8,4
8393,KIMBERLI GREENE,4,9,9,1,9,9,1,6,9,0,10,4,10
8394,NAPOLEON WOLF,6,0,2,3,2,10,8,1,8,0,6,8,10
8395,CASSAUNDRA DOOLEY,4,4,10,4,0,8,8,4,1,9,1,0,0
8396,SHERYL CLAYTON,9,5,2,1,6,5,3,2,2,0,7,7,2
8397,EVON HOWELL,1,2,10,4,6,6,0,10,7,9,6,8,8
8398,KENYA EASON,0,10,3,0,7,7,9,7,4,6,10,2,9
8399,LUCINA ELLISON,10,7,7,0,2,9,3,7,7,6,10,7,7
8400,DREW KNAPP,9,1,5,1,0,1,9,9,2,3,6,10,8
8401,NIKI FELDMAN,1,9,2,2,5,3,4,4,10,6,0,4,2
8402,CHANTELL VARGAS,7,4,3,9,10,5,5,2,10,3,3,4,10
8403,ELLSWORTH PIKE,7,3,3,5,6,10,8,4,6,7,10,6,9
8404,SOLEDAD FLORES,8,9,4,3,3,0,6,4,5,3,8,10,0
8405,TULA GRIFFITH,0,1,8,6,6,3,1,6,5,8,9,6,2
8406,CHARISE NELSON,6,7,6,4,5,1,9,8,6,4,9,9,5
8407,CORDELL BEASLEY,3,10,9,1,6,3,0,0,10,1,4,7,7
8408,OTILIA QUINTANA,9,5,8,8,5,9,7,9,6,7,2,7,3
8409,MARIETTE ABEL,0,5,10,9,0,9,4,0,3,0,4,9,2
8410,KUM FUNK,6,1,10,4,5,2,9,7,7,6,2,6,5
8411,KARMA LYON,3,4,7,0,6,0,10,9,10,10,4,5,0
8412,SAMUAL JAMISON,10,0,4,1,3,2,3,0,5,6,5,0,3
8413,TERRESA BOLTON,7,4,2,9,4,6,1,4,0,5,7,5,8
8414,LORRINE DYER,7,0,0,9,0,5,9,2,8,3,8,1,0
8415,NANETTE BEST,7,6,9,10,10,3,5,2,4,0,9,10,3
8416,MELIA ELLIS,10,2,2,5,4,9,2,1,7,8,4,8,10
8417,FRAN MEYER,6,6,6,7,2,0,2,4,8,9,5,7,6
8418,BRITTANIE SIMS,1,10,4,7,6,10,9,8,6,10,9,6,7
8419,ADELLA POLLARD,1,8,8,4,4,10,3,0,2,10,3,5,4
8420,HIPOLITO VICKERS,9,2,10,0,10,8,7,2,10,7,5,4,7
8421,EDWINA HATCH,6,8,2,4,10,0,2,2,3,1,0,5,0
8422,SUSANNA MAXWELL,9,4,10,3,5,2,0,8,1,5,2,3,3
8423,FIDELA DUARTE,4,7,3,7,7,6,8,8,4,2,9,2,4
8424,MICKEY DYER,2,6,0,1,6,8,2,8,5,0,4,10,4
8425,DEVON ELDER,0,1,4,9,0,2,1,9,10,6,5,8,7
8426,IVETTE SHAH,2,8,10,4,7,7,7,8,6,10,2,9,4
8427,LEMUEL GUERRA,5,7,10,0,7,6,7,10,3,1,8,3,5
8428,NEVA FITCH,2,2,6,6,2,9,8,1,0,5,8,9,3
8429,ZONIA FIGUEROA,10,4,1,5,9,6,0,1,2,3,5,7,3
8430,TAMBRA WRIGHT,10,6,8,9,1,9,6,4,3,7,2,8,2
8431,YUONNE REED,10,8,6,6,0,10,6,5,7,3,9,5,4
8432,LADAWN BENJAMIN,9,1,4,0,3,7,1,5,4,4,1,3,6
8433,HELLEN SCHMIDT,7,9,6,5,10,9,10,2,4,1,10,1,7
8434,THALIA CHO,6,7,8,7,1,6,10,10,5,0,5,4,0
8435,JULIANN GALLOWAY,0,4,3,10,7,7,8,10,3,7,10,10,8
8436,ABE MALDONADO,7,7,3,10,2,4,8,3,10,3,8,6,10
8437,THOMASINA FITZPATRICK,2,9,3,6,2,3,6,1,1,8,7,10,7
8438,BYRON BOND,1,5,9,8,10,0,9,10,9,0,4,2,3
8439,DEWEY SCHAEFER,6,9,8,5,9,1,1,0,7,9,3,10,4
8440,ISA WALDRON,1,1,0,3,0,8,1,4,9,5,4,2,4
8441,MARGARETE SCHULZ,5,7,2,9,9,5,0,1,6,8,0,3,2
8442,BRIAN ENGLE,0,2,10,6,9,4,9,9,4,1,7,4,9
8443,NORRIS GOODMAN,6,0,0,8,2,5,6,3,10,3,8,2,6
8444,PANDORA CUMMINGS,2,6,6,7,5,7,3,4,2,9,8,4,7
8445,TAMIKO FREDERICK,10,8,10,2,7,0,10,0,9,7,10,2,6
8446,WALTON BUCHANAN,7,2,9,6,9,0,4,4,3,6,2,2,10
8447,PORSCHE HAYWOOD,1,9,0,6,5,9,6,2,2,10,3,7,2
8448,JANNET REYNA,10,3,0,7,10,9,3,4,9,9,8,2,0
8449,CLAIR BERNARD,6,2,6,5,3,3,6,7,8,9,10,3,0
8450,SOMER LUTZ,9,4,10,8,1,6,7,10,1,5,1,0,1
8451,TELMA SHEARER,0,5,9,5,2,3,5,3,10,1,3,7,2
8452,DAINA HURT,6,0,4,4,7,6,6,8,10,9,9,4,3
8453,ANDREW CHEN,9,1,1,4,1,4,1,4,10,3,10,10,2
8454,KENIA MCDOWELL,6,5,6,9,8,6,8,6,10,6,4,0,7
8455,NERISSA DELONG,7,5,9,10,3,1,4,9,1,2,2,4,0
8456,LISETTE ALSTON,8,3,0,3,2,3,6,2,10,8,3,0,8
8457,HOUSTON RIOS,10,4,1,0,10,8,2,2,3,3,2,9,3
8458,GERTIE WOOTEN,7,5,7,7,1,5,0,8,8,3,3,2,5
8459,ISADORA HEALY,9,5,6,0,6,2,6,1,4,3,6,7,2
8460,GENEVIEVE BENNETT,2,4,0,9,2,9,3,6,10,5,1,9,4
8461,TESSA ROCHE,0,9,9,8,8,8,5,8,6,0,10,5,7
8462,BURTON COCHRAN,4,1,10,5,1,3,2,2,6,0,2,7,10
8463,GWENN RUCKER,0,5,4,6,8,5,6,4,7,2,9,6,6
8464,LOIS HUGGINS,3,8,1,3,8,7,0,9,10,1,7,9,0
8465,JENELL SULLIVAN,5,5,2,1,6,10,5,2,4,5,7,6,7
8466,TOWANDA CHERRY,8,3,5,9,1,4,5,4,5,2,10,1,5
8467,MELANY SINGLETON,5,3,10,1,0,0,5,0,10,1,10,8,3
8468,JONI JARAMILLO,2,2,2,1,0,4,0,3,4,9,8,5,4
8469,NAOMA CHAPMAN,6,1,3,6,3,2,5,6,6,5,3,3,4
8470,ADRIA STERN,1,4,5,6,1,3,4,2,9,0,3,10,3
8471,EMIKO WISEMAN,6,7,8,6,9,2,3,2,6,6,1,8,6
8472,CHERILYN PORTER,1,0,1,9,5,6,9,2,4,5,2,8,3
8473,BELLE DAY,0,9,5,10,10,10,9,6,5,3,2,10,3
8474,MARILYNN DUVALL,2,9,5,2,1,7,10,5,1,4,10,0,1
8475,BRANDY WOODWARD,8,9,4,4,7,4,4,8,2,0,10,5,10
8476,SHANEKA BROOKS,6,3,1,4,2,1,8,10,8,10,8,4,10
8477,LORRINE MOONEY,2,2,10,2,6,8,8,0,6,10,9,8,0
8478,CONNIE CHANDLER,9,2,9,10,0,1,6,5,4,10,8,10,3
8479,ROBERT DUNN,5,10,1,2,0,4,3,3,3,7,3,4,5
8480,ILEANA RUBIN,9,3,3,1,8,9,10,3,8,8,9,1,3
8481,DORCAS HUNT,8,0,10,1,10,10,4,10,6,9,1,1,0
8482,KANDI DALE,2,0,8,3,9,7,3,6,5,6,4,6,5
8483,MEE BURGER,10,3,5,10,9,6,10,8,3,3,4,3,7
8484,BETTYE LUTZ,5,6,10,3,7,7,10,10,6,9,1,1,0
8485,BILL SINGH,2,4,2,8,1,5,0,5,2,1,5,0,8
8486,ISABELLA CORNELIUS,8,3,7,9,1,2,8,5,5,3,3,4,6
8487,SHENIKA ZIEGLER,8,5,1,9,6,6,9,3,1,0,2,4,8
8488,HORTENSIA RIGGS,1,8,8,1,8,0,2,6,2,3,0,10,5
8489,ARDATH DONALDSON,6,7,4,9,5,9,5,8,3,2,4,6,8
8490,HELAINE PRITCHETT,10,0,10,2,8,10,6,0,3,9,10,0,5
8491,NORBERTO NOWAK,1,3,0,1,10,6,3,7,1,1,8,8,3
8492,IRA LEDFORD,0,7,4,4,6,7,2,3,1,3,3,9,1
8493,ROSAMOND GREENE,5,2,2,1,6,7,3,7,10,6,1,1,6
8494,RODOLFO CHASE,5,1,7,3,4,6,2,3,0,3,2,5,6
8495,ALDA FRIEND,2,1,9,6,6,4,9,6,7,9,5,5,6
8496,SALLY PITTS,9,8,4,3,10,9,9,2,9,4,0,1,0
8497,SALVADOR ALBRIGHT,1,7,1,9,2,5,0,3,5,8,10,8,10
8498,YOSHIKO DUBOIS,2,1,4,8,4,10,8,2,7,5,5,9,4
8499,TAMAR BOYD,6,7,2,5,6,10,10,9,6,1,10,9,1
8500,ORLANDO CORNELL,10,9,9,0,8,2,0,2,3,9,5,2,2
8501,DEEANN LOCKE,8,4,5,3,5,10,6,10,5,10,5,5,10
8502,LEONEL GAMEZ,5,5,7,1,10,7,2,4,8,7,0,7,7
8503,VINCENT JONES,1,8,3,3,7,0,10,0,5,6,4,5,0
8504,DIANE BLACKWELL,3,6,6,4,6,4,7,6,2,10,1,10,10
8505,CORALEE CONNELLY,8,10,2,5,7,5,3,1,5,8,2,4,2
8506,WILDA ALLISON,3,7,5,5,5,0,9,6,6,2,7,0,8
8507,MARYA FITZPATRICK,9,6,5,9,3,6,2,4,3,0,6,3,8
8508,LISE LUJAN,4,4,4,3,6,1,3,4,5,10,0,10,8
8509,ANDRIA CRABTREE,4,10,4,7,4,9,10,10,2,1,1,2,8
8510,LAKEISHA HANLEY,4,7,5,9,3,5,3,2,2,6,9,5,5
8511,TAWANA MIDDLETON,10,4,1,2,10,0,3,8,1,4,6,8,1
8512,SUMIKO WHITAKER,2,5,9,1,6,8,3,1,9,9,2,5,1
8513,MEI SWANSON,4,5,8,6,5,6,0,1,5,2,4,7,10
8514,VANITA MORRIS,5,5,10,8,3,10,4,2,4,1,10,3,9
8515,DANNIE HORTON,3,4,0,6,2,2,8,10,7,8,9,0,9
8516,MALVINA SOUZA,1,1,4,9,1,9,10,7,8,10,8,0,4
8517,RICHELLE BARRON,1,9,1,5,1,6,9,6,6,8,8,2,10
8518,JOHANNA LARKIN,7,2,6,7,10,10,5,9,3,1,2,6,0
8519,KAITLYN BOSWELL,5,1,5,4,1,0,1,8,4,8,1,4,0
8520,REGINIA BAUTISTA,1,5,2,1,5,1,0,0,3,1,7,0,7
8521,WONDA GLEASON,5,7,3,7,3,1,3,4,2,10,8,8,5
8522,SHARRON VOGEL,4,10,4,9,1,10,10,2,4,4,7,0,10
8523,MUI FOX,6,1,1,5,4,3,2,6,9,3,3,7,7
8524,SANTIAGO CHILDRESS,5,1,0,4,9,0,6,6,1,6,8,6,5
8525,PATTIE AVILA,7,8,3,0,9,0,0,10,2,7,8,1,10
8526,JANELLA COURTNEY,1,2,0,7,3,10,0,5,0,9,6,8,10
8527,ABBEY CASEY,9,7,5,5,0,3,5,9,10,9,6,4,2
8528,MALISSA CAMERON,0,9,9,7,8,8,6,10,8,1,4,2,2
8529,ARGELIA CERVANTES,9,3,6,3,6,5,6,6,1,8,4,6,3
8530,YUNG STEELE,0,9,2,9,5,1,0,0,6,4,9,4,10
8531,DORINE WERNER,1,6,0,10,8,3,9,9,0,9,10,5,1
8532,PATRINA WHEELER,8,7,0,10,7,2,5,0,1,10,3,7,0
